,comment_id,user_id,platform,date_time,likes_count,comment,comment_no_emoji,comment_processed
24,18169278889073326,3027942087,instagram,2021-01-08 17:19:33,0,"I’m in Australia, but have family in Chanhassen (I don’t know what it’s like, there...). The news footage and disruptions look terrifying. I cry, almost every time I see suffering, and injustice or lack of it. I’m still confused about how easily the trumpets got into the big house.  What will I do?  Encourage critical reading and thinking.  Too many people don’t read or think enough. It’s heartbreaking that knee jerk reactions based on false snippets of ‘information’ are considered valid, instead of real life fact and consequence.  Be the light!!! 🌟","I’m in Australia, but have family in Chanhassen (I don’t know what it’s like, there...). The news footage and disruptions look terrifying. I cry, almost every time I see suffering, and injustice or lack of it. I’m still confused about how easily the trumpets got into the big house.  What will I do?  Encourage critical reading and thinking.  Too many people don’t read or think enough. It’s heartbreaking that knee jerk reactions based on false snippets of ‘information’ are considered valid, instead of real life fact and consequence.  Be the light!!! ","['australia', 'family', 'chanhassen', 'know', 'like', 'news', 'footage', 'disruptions', 'look', 'terrifying', 'cry', 'almost', 'every', 'time', 'see', 'suffering', 'injustice', 'lack', 'still', 'confused', 'easily', 'trumpets', 'got', 'big', 'house', 'encourage', 'critical', 'reading', 'thinking', 'many', 'people', 'read', 'think', 'enough', 'heartbreaking', 'knee', 'jerk', 'reactions', 'based', 'false', 'snippets', 'information', 'considered', 'valid', 'instead', 'real', 'life', 'fact', 'consequence', 'light']"
25,18186020854025451,3027942087,instagram,2021-01-08 17:15:08,0,Damn right!!! 🌟,Damn right!!! ,"['damn', 'right']"
26,17878332149084696,1496426637,instagram,2021-01-08 15:15:49,0,Anyone wants followers or likes for your Instagram page? DM me📲📲,Anyone wants followers or likes for your Instagram page? DM me,"['anyone', 'wants', 'followers', 'likes', 'instagram', 'page', 'dm']"
27,18140868634191689,31285269136,instagram,2021-01-08 12:58:52,0,"Preach, brother.","Preach, brother.","['preach', 'brother']"
28,17868248966286939,31285269136,instagram,2021-01-08 12:58:35,0,🙌🙌🙌,,[]
29,17874992927130151,2027435827,instagram,2021-01-08 12:58:33,1,Persist unwaveringly.,Persist unwaveringly.,"['persist', 'unwaveringly']"
30,17872891358176645,273246968,instagram,2021-01-08 12:23:36,0,Definitely need this hoodie,Definitely need this hoodie,"['definitely', 'need', 'hoodie']"
31,18043584076285940,188567491,instagram,2021-01-08 12:13:54,3,"As a future school counselor, I will implement anti-racism lessons in my group/individual counseling sessions with students. I will continue to have faith that I can make an impact on the lives of our youth. Beginning with fostering love and empathy for others.","As a future school counselor, I will implement anti-racism lessons in my group/individual counseling sessions with students. I will continue to have faith that I can make an impact on the lives of our youth. Beginning with fostering love and empathy for others.","['future', 'school', 'counselor', 'implement', 'lessons', 'counseling', 'sessions', 'students', 'continue', 'faith', 'make', 'impact', 'lives', 'youth', 'beginning', 'fostering', 'love', 'empathy', 'others']"
32,17924737519498238,44950344,instagram,2021-01-08 12:10:34,0,"So sorry 🙏 Heart is confused and heavy and angry. Working hard to educate my friends and family, especially those with young children. Praying that the next up and coming generation is different 🤎","So sorry  Heart is confused and heavy and angry. Working hard to educate my friends and family, especially those with young children. Praying that the next up and coming generation is different 🤎","['sorry', 'heart', 'confused', 'heavy', 'angry', 'working', 'hard', 'educate', 'friends', 'family', 'especially', 'young', 'children', 'praying', 'next', 'coming', 'generation', 'different']"
33,17904873364649246,52731082,instagram,2021-01-08 11:58:02,0,🙌🏼🙌🏼,,[]
34,17974252357350166,461356770,instagram,2021-01-08 10:10:40,0,✊🏾✊🏾✊🏾✊🏾,,[]
35,17892792139808028,197575650,instagram,2021-01-08 10:08:03,0,🙏🏼🙏🏼🙌🏻,,[]
36,17968946128362334,255818433,instagram,2021-01-08 09:57:38,0,💯💯💯💯💯💯,,[]
37,17901746740711567,8736913187,instagram,2021-01-08 09:26:47,0,Did you make your shirt?,Did you make your shirt?,"['make', 'shirt']"
38,17901207010725271,33291501649,instagram,2021-01-08 09:04:05,0,❤️🙏🔥👌💯🙌,,[]
39,17910651820592237,680943602,instagram,2021-01-08 08:34:19,0,Amen! Racism is lame!!,Amen! Racism is lame!!,"['amen', 'racism', 'lame']"
40,17883023266952700,38084151,instagram,2021-01-08 08:13:31,0,"I wish all humans would be treated equally - with respect, dignity, & kindness. ❤️ Pains me that not everyone has that viewpoint 😞","I wish all humans would be treated equally - with respect, dignity, & kindness.  Pains me that not everyone has that viewpoint ","['wish', 'humans', 'would', 'treated', 'equally', 'respect', 'dignity', 'kindness', 'pains', 'everyone', 'viewpoint']"
41,17889354619856696,421851891,instagram,2021-01-08 08:12:37,1,My heart is in pain and my stomach is nauseous,My heart is in pain and my stomach is nauseous,"['heart', 'pain', 'stomach', 'nauseous']"
42,17878073939078672,296582435,instagram,2021-01-08 08:03:26,0,🙌🏾,,[]
43,18091877443222198,1663379248,instagram,2021-01-08 07:59:25,0,"I’m on my reps today, demanding impeachment.","I’m on my reps today, demanding impeachment.","['reps', 'today', 'demanding']"
44,17911014517590053,4824163432,instagram,2021-01-08 07:58:57,0,Time for change!,Time for change!,"['time', 'change']"
45,18135252577088121,7273664269,instagram,2021-01-08 07:55:48,2,We are consistently reminded of the gross hypocrisy and racism in this country & world! Peace & love ✊🏿✊✊🏻✊🏾#racismislame,We are consistently reminded of the gross hypocrisy and racism in this country & world! Peace & love ,"['consistently', 'reminded', 'gross', 'hypocrisy', 'racism', 'country', 'world', 'peace', 'love']"
46,17947318363411686,8995444709,instagram,2021-01-08 07:55:36,0,That last question🔥,That last question,"['last', 'question']"
47,18137487277192796,2283905680,instagram,2021-01-08 07:54:59,2,"It hurts my heart to see racism ruin lives,but what we can do about it is not be part of it.","It hurts my heart to see racism ruin lives,but what we can do about it is not be part of it.","['hurts', 'heart', 'see', 'racism', 'ruin', 'lives', 'part']"
48,17884321756980844,195416010,instagram,2021-01-08 07:47:05,2,Lame AF!,Lame AF!,"['lame', 'af']"
49,18131892682148019,10961158,instagram,2021-01-08 07:46:34,1,The. End. 🙏🏾🖤,The. End. ,['end']
50,17862901553312519,36819730990,instagram,2021-01-08 07:46:00,0,My guy I love your  page keep shining 🙏🙏,My guy I love your  page keep shining ,"['guy', 'love', 'page', 'keep', 'shining']"
51,17899560706731521,34985605,instagram,2021-01-08 07:43:34,1,✊🏾,,[]
52,17981004460327523,263542732,instagram,2021-01-08 07:35:43,0,✊🏽💯,,[]
53,17985671359322397,610979167,instagram,2021-01-08 07:35:12,1,Amen!,Amen!,['amen']
54,17879714768067407,19376646,instagram,2021-01-08 07:32:29,0,My guy 💪🏾,My guy ,['guy']
55,17888947393887254,2967270667,instagram,2021-01-21 00:07:32,0,And neither had a lick of facts....,And neither had a lick of facts....,"['neither', 'lick', 'facts']"
56,18188635465059813,1585434015,instagram,2021-01-19 08:02:40,3,"BLM and Antifa wasn’t an insurrection??? Buildings burned down including a police station and a court house, 25 ppl were killed during the summer riots🤪","BLM and Antifa wasn’t an insurrection??? Buildings burned down including a police station and a court house, 25 ppl were killed during the summer riots🤪","['blm', 'antifa', 'insurrection', 'buildings', 'burned', 'including', 'police', 'station', 'court', 'house', 'ppl', 'killed', 'summer']"
57,17982111259332325,175960286,instagram,2021-01-16 01:21:01,0,"🤣🤣 ""you about!"" #loseyourjob","🤣🤣 ""you about!"" ",[]
58,17869459361246817,20335124,instagram,2021-01-15 22:13:44,0,😂,,[]
59,17881768922052929,3665181367,instagram,2021-01-15 13:44:41,1,He ain't dancing anymore! 😭😭😭😭,He ain't dancing anymore! ,"['ai', 'dancing', 'anymore']"
60,17896051858814958,45077493046,instagram,2021-01-15 09:34:43,0,"Am not testifying this to make u jealous but to encourage you that everyone are not fraud.
Just two months that I have been in touch with Mr Hafizah.  I can say that he is the God sent to take me to my destiny.
Sure,, he is willing to help you recovered your lose. @hafizah_trader","Am not testifying this to make u jealous but to encourage you that everyone are not fraud.
Just two months that I have been in touch with Mr Hafizah.  I can say that he is the God sent to take me to my destiny.
Sure,, he is willing to help you recovered your lose. ","['testifying', 'make', 'u', 'jealous', 'encourage', 'everyone', 'fraud', 'two', 'months', 'touch', 'mr', 'hafizah', 'say', 'god', 'sent', 'take', 'destiny', 'sure', 'willing', 'help', 'recovered', 'lose']"
61,17894074732786823,6979892091,instagram,2021-01-15 07:44:15,0,“WE DID IT JOE “😂😂,“WE DID IT JOE “,['joe']
62,18189684490025731,184164803,instagram,2021-01-15 07:31:53,0,@mckeehan_89,,[]
63,17868645464253082,18149515454,instagram,2021-01-15 07:20:51,0,I never knew I will be able to pay off my bills and get to my stand again in life...I want you guys to help appreciate @jburtonfx_,I never knew I will be able to pay off my bills and get to my stand again in life...I want you guys to help appreciate ,"['never', 'knew', 'able', 'pay', 'bills', 'get', 'stand', 'life', 'want', 'guys', 'help', 'appreciate']"
64,17922962203502496,45419937201,instagram,2021-01-15 06:13:52,0,You are the best thing that happened to me during this pandemic wave @jburtonfx_ . Thank you for earning me these profits,You are the best thing that happened to me during this pandemic wave  . Thank you for earning me these profits,"['best', 'thing', 'happened', 'pandemic', 'wave', 'thank', 'earning', 'profits']"
65,17976827374342551,173917839,instagram,2021-01-15 04:06:55,0,And he can’t even rage tweet about it. 😂,And he can’t even rage tweet about it. ,"['even', 'rage', 'tweet']"
66,18053924446278545,1981894313,instagram,2021-01-15 03:56:12,1,Omg now I have YMCA stuck in my head lol😂😂😂,Omg now I have YMCA stuck in my head lol,"['omg', 'ymca', 'stuck', 'head', 'lol']"
67,17868657722259374,5703743325,instagram,2021-01-15 03:47:46,0,Do you think my username is racist,Do you think my username is racist,"['think', 'username', 'racist']"
68,18152890789128888,234184969,instagram,2021-01-15 02:13:09,1,His face his hands 😭🤣 *chef’s kiss*,His face his hands 🤣 *chef’s kiss*,"['face', 'hands', 'chef', 'kiss']"
69,17909392756598686,9944770002,instagram,2021-01-14 23:39:34,0,“In 2020 this greog flodyd guy deid and amrica went into the civel whar 2”,“In 2020 this greog flodyd guy deid and amrica went into the civel whar 2”,"['greog', 'flodyd', 'guy', 'deid', 'amrica', 'went', 'civel', 'whar']"
70,18047834686281637,387337229,instagram,2021-01-14 23:33:11,0,👏👏👏👏👏👏,,[]
71,18185531575053490,5273941807,instagram,2021-01-14 22:39:51,0,Caption 😂,Caption ,['caption']
72,17895221452825186,11841670,instagram,2021-01-14 21:10:59,1,Haha the orange face 😂,Haha the orange face ,"['haha', 'orange', 'face']"
73,18086809987242362,1804420095,instagram,2021-01-14 21:09:56,0,🤣🤣🤣,🤣🤣🤣,[]
74,17872364543142109,2205484813,instagram,2021-01-14 20:28:01,3,This is great 🤣🤣🤣,This is great 🤣🤣🤣,['great']
75,18184903066033539,240964234,instagram,2021-01-14 15:13:58,2,"What you should be asking is how come the impeachment and the 20,000 page domestic terrorism bill was readied in a week, but it took 5 months for stimulus to get pushed through, and how come the $2,000 was overruled with a bipartisan majority where more Republicans than Democrats voted to keep the sum as suggested.","What you should be asking is how come the impeachment and the 20,000 page domestic terrorism bill was readied in a week, but it took 5 months for stimulus to get pushed through, and how come the $2,000 was overruled with a bipartisan majority where more Republicans than Democrats voted to keep the sum as suggested.","['asking', 'come', 'page', 'domestic', 'terrorism', 'bill', 'readied', 'week', 'took', 'months', 'stimulus', 'get', 'pushed', 'come', 'overruled', 'bipartisan', 'majority', 'republicans', 'democrats', 'voted', 'keep', 'sum', 'suggested']"
76,17896697392771635,12543754,instagram,2021-01-14 14:59:29,3,omg HIS HANDS AHHHHH,omg HIS HANDS AHHHHH,"['omg', 'hands', 'ahhhhh']"
77,17903152012670971,26909881,instagram,2021-01-14 14:41:26,0,Lolololol!🤣,Lolololol!🤣,['lolololol']
78,17950633540404614,3527542697,instagram,2021-01-14 13:49:32,2,I swear your art is keeping me sane.  Thank you so much for creating it.,I swear your art is keeping me sane.  Thank you so much for creating it.,"['swear', 'art', 'keeping', 'sane', 'thank', 'much', 'creating']"
79,17883831490996049,8404076207,instagram,2021-01-14 12:59:02,0,😂😂😂,,[]
80,18143006545138031,32219134659,instagram,2021-01-14 12:24:25,43,THE HANDS AS FACE COLOR DIFFERENCE IM WHEEZINGGGG,THE HANDS AS FACE COLOR DIFFERENCE IM WHEEZINGGGG,"['hands', 'face', 'color', 'difference', 'im', 'wheezingggg']"
81,17872411658139205,45091722083,instagram,2021-01-14 12:13:06,0,😂😂,,[]
82,17916634774558593,3079657,instagram,2021-01-14 12:07:24,1,😂😂😂😂,,[]
83,17952304189404010,224857294,instagram,2021-01-14 12:05:29,9,The hand vs the face color has me cracking up 😂,The hand vs the face color has me cracking up ,"['hand', 'vs', 'face', 'color', 'cracking']"
84,17861392883348873,12680008,instagram,2021-01-14 11:58:47,3,UGH that fucking dance (you nailed it),UGH that fucking dance (you nailed it),"['ugh', 'fucking', 'dance', 'nailed']"
85,17926229788492566,2376381586,instagram,2021-01-14 11:55:11,1,The caption here is everything 🤣😂,The caption here is everything 🤣,"['caption', 'everything']"
86,17881276694046833,7234849891,instagram,2021-01-14 11:53:08,7,This caption tho 🔥🔥🔥🔥🔥,This caption tho ,"['caption', 'tho']"
87,18046331581302761,506083328,instagram,2021-01-14 11:51:14,4,So happy he was Impeached again! 🙌👏👏👏🙌,So happy he was Impeached again! ,"['happy', 'impeached']"
88,17910829183603114,1441635010,instagram,2021-01-14 11:50:36,22,I just chuckled! You got his “dance moves” perfectly! 😆,I just chuckled! You got his “dance moves” perfectly! ,"['chuckled', 'got', 'dance', 'moves', 'perfectly']"
89,18187609672018070,214373262,instagram,2021-01-14 11:49:02,12,Bye bye trump!!!!,Bye bye trump!!!!,"['bye', 'bye']"
90,17868771743203220,1596307986,instagram,2021-01-14 11:46:27,0,So much winning!,So much winning!,"['much', 'winning']"
91,17932523824478553,32583073838,instagram,2021-02-13 07:53:44,0,"Is that the dude that was doing some satanic rituals, was asked about it and got upset?","Is that the dude that was doing some satanic rituals, was asked about it and got upset?","['dude', 'satanic', 'rituals', 'asked', 'got', 'upset']"
92,17858582192478780,266081836,instagram,2021-01-26 13:59:06,1,Awesome!,Awesome!,['awesome']
93,17890970122856576,183135597,instagram,2021-01-26 10:25:33,1,Girrrrrrrllll!!,Girrrrrrrllll!!,['girrrrrrrllll']
94,18090164446229496,44409312829,instagram,2021-01-26 09:55:06,1,"Great job, we love this 🙌🔥","Great job, we love this ","['great', 'job', 'love']"
95,17875204520110382,176404775,instagram,2021-01-28 18:14:29,2,Lol what a clown,Lol what a clown,"['lol', 'clown']"
96,17854844204463571,198580593,instagram,2021-01-28 03:29:43,3,🤮,🤮,[]
97,17885004262950636,1525261275,instagram,2021-01-27 21:34:25,1,Wow,Wow,['wow']
98,17906758138644287,1920573218,instagram,2021-01-27 13:17:47,3,Ya kidding right?,Ya kidding right?,"['ya', 'kidding', 'right']"
99,17874003155135917,38702888542,instagram,2021-01-27 06:16:37,3,Perfect,Perfect,['perfect']
100,18089389963237471,400079524,instagram,2021-01-27 04:30:38,3,He wishes she looked at him like that. Beautiful piece of art Butah ☺️,He wishes she looked at him like that. Beautiful piece of art Butah ,"['wishes', 'looked', 'like', 'beautiful', 'piece', 'art', 'butah']"
101,17905617343663903,4838122640,instagram,2021-02-17 05:03:06,0,It’s because the media isn’t as biased against the new guy.,It’s because the media isn’t as biased against the new guy.,"['media', 'biased', 'new', 'guy']"
102,17951127220414864,3547848699,instagram,2021-02-16 22:10:50,0,F,F,['f']
103,17872347392308830,36246174248,instagram,2021-02-16 04:20:50,0,"You voted for a bigger criminal than the other guy?
•
Bad move.","You voted for a bigger criminal than the other guy?
•
Bad move.","['voted', 'bigger', 'criminal', 'guy', 'bad', 'move']"
104,17883143855072834,22488367858,instagram,2021-02-14 23:56:26,0,"I mean Biden has done much more damage in one month than trump did in 4 years, but ya get what ya voted for ig","I mean Biden has done much more damage in one month than trump did in 4 years, but ya get what ya voted for ig","['mean', 'biden', 'done', 'much', 'damage', 'one', 'month', 'years', 'ya', 'get', 'ya', 'voted', 'ig']"
105,17896189657853002,44850051497,instagram,2021-02-14 10:53:23,0,"""new""","""new""",['new']
106,17856888068453617,201633329,instagram,2021-02-14 00:19:55,0,Peas and carrots!,Peas and carrots!,"['peas', 'carrots']"
107,17845680269517988,2157975536,instagram,2021-02-13 10:06:47,1,Save the world. Vote for freedom. Vote right-wing. Vote Republican,Save the world. Vote for freedom. Vote right-wing. Vote Republican,"['save', 'world', 'vote', 'freedom', 'vote', 'vote', 'republican']"
108,17908837861641177,32583073838,instagram,2021-02-13 07:55:51,0,"Yea you do, cause your talking about him.","Yea you do, cause your talking about him.","['yea', 'cause', 'talking']"
109,17930104783471332,8354048163,instagram,2021-02-12 10:44:38,0,"@ohnoitsashen sounds like you don't know much about history. The Holodomor, or the Great Famine, took place in communist Ukraine."," sounds like you don't know much about history. The Holodomor, or the Great Famine, took place in communist Ukraine.","['sounds', 'like', 'know', 'much', 'history', 'holodomor', 'great', 'famine', 'took', 'place', 'communist', 'ukraine']"
110,17860380884437524,206438399,instagram,2021-02-12 05:14:21,0,This is what the media is wrestling with every day. The impeachment trial is their last  hope until the next.,This is what the media is wrestling with every day. The impeachment trial is their last  hope until the next.,"['media', 'wrestling', 'every', 'day', 'trial', 'last', 'hope', 'next']"
111,17860854917479848,8921724655,instagram,2021-02-12 02:11:17,0,People that comment don't represent everybody. The comic was lighthearted and is appreciated by most. ❤️,People that comment don't represent everybody. The comic was lighthearted and is appreciated by most. ,"['people', 'comment', 'represent', 'everybody', 'comic', 'lighthearted', 'appreciated']"
112,17888198899976977,36838123,instagram,2021-02-12 00:22:19,0,"""... Nobody liked that""","""... Nobody liked that""","['nobody', 'liked']"
113,17871771584275140,339999300,instagram,2021-02-11 19:28:49,1,"This comic is pretty good. It tackles the Right's criticism of the bias of mainstream media and how they've made Trump into a caricature for entertainment and ratings. It also encapsulates the fact that most people were indeed entertained while he was on... Now that's he's gone, nobody actually gives a fuck now.","This comic is pretty good. It tackles the Right's criticism of the bias of mainstream media and how they've made Trump into a caricature for entertainment and ratings. It also encapsulates the fact that most people were indeed entertained while he was on... Now that's he's gone, nobody actually gives a fuck now.","['comic', 'pretty', 'good', 'tackles', 'right', 'criticism', 'bias', 'mainstream', 'media', 'made', 'caricature', 'entertainment', 'ratings', 'also', 'encapsulates', 'fact', 'people', 'indeed', 'entertained', 'gone', 'nobody', 'actually', 'gives', 'fuck']"
114,17928014293498587,4227254666,instagram,2021-02-11 18:26:20,0,We from other countries have far less to read about nowdays.,We from other countries have far less to read about nowdays.,"['countries', 'far', 'less', 'read', 'nowdays']"
115,17885592713012047,1390284568,instagram,2021-02-11 17:00:32,0,"Probably can spend all your time bragging about Joe Biden..... 

oh wait...

.... nevermind","Probably can spend all your time bragging about Joe Biden..... 

oh wait...

.... nevermind","['probably', 'spend', 'time', 'bragging', 'joe', 'biden', 'oh', 'wait', 'nevermind']"
116,18193723888037683,1649821886,instagram,2021-02-11 12:45:04,0,Not like your vote even mattered lmao,Not like your vote even mattered lmao,"['like', 'vote', 'even', 'mattered', 'lmao']"
117,17925630511511235,557369843,instagram,2021-02-11 12:29:08,0,Boring news is amazing!  I'm so tired up for boring politics!  Yeahhh!,Boring news is amazing!  I'm so tired up for boring politics!  Yeahhh!,"['boring', 'news', 'amazing', 'tired', 'boring', 'politics', 'yeahhh']"
118,17895449785858179,44489554400,instagram,2021-02-11 10:32:55,0,You actually do or you wouldn’t still be making comics about it,You actually do or you wouldn’t still be making comics about it,"['actually', 'still', 'making', 'comics']"
119,17912637163606064,253873994,instagram,2021-02-11 10:08:47,0,Looks like he’s living rent free 🤣,Looks like he’s living rent free 🤣,"['looks', 'like', 'living', 'rent', 'free']"
120,18099894346208188,359516297,instagram,2021-02-11 07:37:26,0,"If its not as gripping ur not paying attention... biden issued a 31 pipeline project permits, will not release the kids from cages, hasnt halted deportations... other than joining the paris accords how os he any different?","If its not as gripping ur not paying attention... biden issued a 31 pipeline project permits, will not release the kids from cages, hasnt halted deportations... other than joining the paris accords how os he any different?","['gripping', 'ur', 'paying', 'attention', 'biden', 'issued', 'pipeline', 'project', 'permits', 'release', 'kids', 'cages', 'hasnt', 'halted', 'deportations', 'joining', 'paris', 'accords', 'os', 'different']"
121,18193803886017488,10016041,instagram,2021-02-11 06:57:01,4,Holy hell these comments are wild. Americans are truly a different breed. 😂,Holy hell these comments are wild. Americans are truly a different breed. ,"['holy', 'hell', 'comments', 'wild', 'americans', 'truly', 'different', 'breed']"
122,17874796223148833,51233776,instagram,2021-02-11 06:41:32,1,"The news isn’t as riveting because they stopped reporting on anything substantial, not because there’s no longer substantial news to report on. #mediabias","The news isn’t as riveting because they stopped reporting on anything substantial, not because there’s no longer substantial news to report on. ","['news', 'riveting', 'stopped', 'reporting', 'anything', 'substantial', 'longer', 'substantial', 'news', 'report']"
123,17917498234549128,16298112,instagram,2021-02-11 06:38:30,0,"“No. No, man. Shit, no, man. I believe you'd get your ass kicked sayin' something like that.”","“No. No, man. Shit, no, man. I believe you'd get your ass kicked sayin' something like that.”","['man', 'shit', 'man', 'believe', 'get', 'ass', 'kicked', 'sayin', 'something', 'like']"
124,18058156498279627,53754808,instagram,2021-02-11 06:28:47,3,Imagine being offend by a comic or someone’s differing opinion.,Imagine being offend by a comic or someone’s differing opinion.,"['imagine', 'offend', 'comic', 'someone', 'differing', 'opinion']"
125,17844135161528388,4361598212,instagram,2021-02-11 05:58:29,0,"Things haven't improved, what are you on about? New guy signing to open 32 new oil drills isn't good news and children are still in cages. What news are you reading?","Things haven't improved, what are you on about? New guy signing to open 32 new oil drills isn't good news and children are still in cages. What news are you reading?","['things', 'improved', 'new', 'guy', 'signing', 'open', 'new', 'oil', 'drills', 'good', 'news', 'children', 'still', 'cages', 'news', 'reading']"
